ID,CAUSA,VICTIMA,TIPO_VEHICULO_VICTIMA,MARCA_VEHICULO_VICTIMA,MODELO_VEHICULO_VICTIMA,COLECTIVO_VICTIMA,INTERNO_VICTIMA,SEXO_VICTIMA,EDAD_VICTIMA,SRIO_NRO,repetido
7829,LESIONES,CONDUCTOR,MOTO,MOTOMEL,C150,,,Masculino,21,1925,
7829,LESIONES,CONDUCTOR,MOTO,MOTOMEL,C150,,,Masculino,21,1925,1
7830,LESIONES,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,SURAN,,,Masculino,31,2099,
7830,LESIONES,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,SURAN,,,Masculino,31,2099,1
7831,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,BAJAJ ROUSER,125,,,Femenino,21,2600,
7831,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,BAJAJ ROUSER,125,,,Femenino,21,2600,1
7832,LESIONES,CONDUCTOR + PEATON,PEATON,,,,,Femenino,15,1986,
7833,LESIONES,PEATON,PEATON,,,,,Masculino,23,1001,
7834,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,FIAT,PUNTO,,,Masculino,45,2052,
7834,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,SIN DATOS,SENTRA,,,Masculino,19,2052,
7835,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,ZANELLA,STYLE,,,Masculino,52,2491,
7835,LESIONES,CONDUCTOR,MOTO,HONDA,XR 250,,,Masculino,36,2521,
7836,LESIONES,CONDUCTOR,AUTO PARTICULAR,FIAT,PALIO,,,Masculino,84,1851,
7836,LESIONES,CONDUCTOR,AUTO PARTICULAR,FIAT,PALIO,,,Masculino,84,1851,1
7837,LESIONES,PASAJERO/ACOMPA�ANTE,TAXI/REMIS,FIAT,SIENA,,,Femenino,38,1581,
7837,LESIONES,PASAJERO/ACOMPA�ANTE,TAXI/REMIS,FIAT,SIENA,,,Femenino,38,1581,1
7838,HOMICIDIO,CONDUCTOR,MOTO,ZANELLA,110,,,Femenino,20,2596,
7839,LESIONES,PASAJERO/ACOMPA�ANTE,CAMIONETA,FORD,ECO SPORT,,,Femenino,33,1130,
7839,LESIONES,PASAJERO/ACOMPA�ANTE,CAMIONETA,FORD,ECO SPORT,,,Femenino,33,1130,1
7839,LESIONES,PASAJERO/ACOMPA�ANTE,CAMIONETA,FORD,ECO SPORT,,,Femenino,33,1130,1
7840,LESIONES,PEATON,PEATON,,,,,Masculino,26,929,
7840,LESIONES,PEATON,PEATON,,,,,Femenino,33,929,
7841,LESIONES,CONDUCTOR,MOTO,YAMAHA,YBR 125,,,Masculino,39,2061,
7842,LESIONES,PEATON,PEATON,,,,,Masculino,39,2123,
7843,LESIONES,CONDUCTOR,AUTO PARTICULAR,HONDA,CIVIC,,,Masculino,35,2718,
7844,LESIONES,CONDUCTOR,MOTO,TIBO,ZONDA,,,Masculino,36,1933,
7844,LESIONES,CONDUCTOR,MOTO,TIBO,ZONDA,,,Masculino,36,1933,1
7845,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,FIAT,DUNA,,,Femenino,39,2058,
7845,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,FIAT,DUNA,,,Femenino,39,2058,1
7845,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,FIAT,DUNA,,,Femenino,39,2058,1
7846,LESIONES,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CORSA,,,Masculino,68,2496,
7847,LESIONES,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,MERIVA,,,Masculino,41,1772,
7848,LESIONES,CONDUCTOR,MOTO,HONDA,XR 125,,,Masculino,19,2387,
7849,LESIONES,PASAJERO/ACOMPA�ANTE,TAXI/REMIS,FIAT,SIENA,,,Femenino,9,1456,
7850,LESIONES,CONDUCTOR,CAMIONETA,FIAT,FIORINO,,,Masculino,26,1912,
7851,LESIONES,CONDUCTOR,MOTO,GILERA,NO HAY DATOS,,,Masculino,35,1734,
7852,LESIONES,CONDUCTOR,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,17,1060,
7852,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,26,1060,
7852,LESIONES,CONDUCTOR,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,17,1060,1
7852,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,26,1060,1
7853,LESIONES,CONDUCTOR,MOTO,HONDA,NO HAY DATOS,,,Masculino,21,1057,
7854,LESIONES,PEATON,PEATON,,,,,Femenino,45,1059,
7854,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Femenino,12,1059,
7854,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Masculino,27,1059,
7855,LESIONES,CONDUCTOR,MOTO,SUZUKI,AN 125,,,Masculino,61,1895,
7856,LESIONES,CONDUCTOR,MOTO,HONDA,TWISTER,,,Masculino,22,1096,
7857,LESIONES,CONDUCTOR,MOTO,KELLER,CRONO,,,Masculino,41,2553,
7858,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,18,2550,
7859,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Femenino,20,1073,
7860,LESIONES,PEATON,PEATON,,,,,Masculino,62,2401,
7861,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,25,2507,
7862,LESIONES,PEATON,PEATON,,,,,Femenino,86,1914,
7863,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,35,1479,
7863,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,HONDA,CG TITAN,,,Masculino,26,1479,
7864,LESIONES,CONDUCTOR,MOTO,JIANSHE,JS,,,Femenino,32,917,
7865,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,VOLKSWAGEN,SURAN,,,Femenino,38,2094,
7865,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,VOLKSWAGEN,SURAN,,,Masculino,2,2094,
7866,LESIONES,CONDUCTOR,MOTO,YAMAHA,125,,,Masculino,22,2496,
7867,LESIONES,CONDUCTOR,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,54,1055,
7868,LESIONES,CONDUCTOR,MOTO,HONDA,CG  150 CC,,,Masculino,46,1902,
7869,LESIONES,CONDUCTOR,MOTO,BAJAJ,ROUSER,,,Masculino,37,1736,
7870,LESIONES,PEATON,PEATON,,,,,Masculino,74,2540,
7871,LESIONES,CONDUCTOR,MOTO,HONDA,250,,,Masculino,42,2819,
7872,LESIONES,PEATON,PEATON,,,,,Femenino,18,2813,
7873,LESIONES,PEATON,PEATON,,,,,Masculino,10,2092,
7874,LESIONES,PEATON,PEATON,,,,,Femenino,62,2185,
7875,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,CHEVROLET,SPIN,,,Femenino,64,2127,
7876,LESIONES,CONDUCTOR,MOTO,YAMAHA,Y 125,,,Masculino,31,1723,
7877,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,FIAT,PALIO,,,Femenino,25,3655,
7878,LESIONES,CONDUCTOR,MOTO,HONDA,INVICTA,,,Masculino,26,2214,
7879,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO (no se especifica si es particular o de alquiler),CERRO,150,,,Femenino,33,1312,
7880,LESIONES,CONDUCTOR,AUTO PARTICULAR,FORD,ECO SPORT,,,Femenino,63,3079,
7881,LESIONES,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,206,,,Femenino,46,3074,
7882,LESIONES,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,POLO,,,Masculino,35,3994,
7883,LESIONES,CONDUCTOR,MOTO,YAMAHA,125,,,Femenino,22,3726,
7884,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,FORD,ESCORT,,,Femenino,57,2219,
7884,LESIONES,PASAJERO/ACOMPA�ANTE,TAXI/REMIS,CHEVROLET,CORSA,,,Masculino,91,2219,
7885,LESIONES,CONDUCTOR,CAMIONETA,MERCEDES BENZ,SPRINTER,,,Masculino,62,2241,
7886,LESIONES,CONDUCTOR,TAXI/REMIS,FIAT,SIENA,,,Masculino,50,1270,
7887,LESIONES,PEATON,SIN DATOS,,,,,Masculino,37,1489,
7888,LESIONES,CONDUCTOR,MOTO,HONDA,125,,,Masculino,25,3571,
7889,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Femenino,38,3161,
7890,LESIONES,CONDUCTOR,MOTO,HONDA,XR,,,Masculino,44,2725,
7891,LESIONES,CONDUCTOR,MOTO,HONDA,XR 125,,,Masculino,31,1969,
7892,LESIONES,CONDUCTOR,MOTO,GILERA,100,,,Masculino,18,2027,
7893,LESIONES,CONDUCTOR,TAXI/REMIS,FIAT,SIENA,,,Masculino,39,1827,
7894,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,23,1591,
7894,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,23,1591,1
7895,LESIONES,CONDUCTOR,MOTO,BAJAJ ROUSER,NO HAY DATOS,,,Masculino,25,5150,
7896,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,43,3389,
7897,LESIONES,PEATON,PEATON,,,,,Femenino,54,4016,
7898,LESIONES,PEATON,PEATON,,,,,Femenino,76,3005,
7899,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,16,3972,
7900,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,32,2499,
7901,LESIONES,CONDUCTOR,MOTO,HONDA,TORNADO,,,Masculino,26,2498,
7902,LESIONES,CONDUCTOR,BICICLETA,SUNDOWN,RODADO 26,,,Masculino,49,1592,
7903,LESIONES,PEATON,PEATON,,,,,Masculino,19,1596,
7904,LESIONES,PEATON,PEATON,,,,,Masculino,21,1828,
7905,LESIONES,PASAJERO/ ACOMPA�ANTE + PEATON,PEATON,,,,,Masculino,30,3970,
7906,LESIONES,CONDUCTOR,MOTO,BAJAJ,ROUSER,,,Masculino,24,2920,
7907,LESIONES,PEATON,PEATON,,,,,Masculino,33,1597,
7908,LESIONES,CONDUCTOR,MOTO,YAMAHA,IBR 125,,,Femenino,35,3330,
7909,LESIONES,CONDUCTOR,AUTO PARTICULAR,FIAT,SIENA,,,Femenino,60,1803,
7909,LESIONES,CONDUCTOR,AUTO PARTICULAR,FIAT,SIENA,,,Femenino,60,1803,1
7910,LESIONES,CONDUCTOR,AUTO PFA / MOVIL / GENDARMERIA / METROPOLITANA / MOTO MOVIL,FORD,FOCUS,,,Masculino,27,2397,
7911,LESIONES,PEATON,PEATON,,,,,Masculino,20,1839,
7912,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,21,1802,
7913,LESIONES,CICLISTA,MOTO,CORVETTE,MIRAGE,,,Masculino,40,5830,
7914,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,CHEVROLET,CORSA,,,Femenino,50,1656,
7915,LESIONES,PASAJERO/ ACOMPA�ANTE + PEATON,PEATON,,,,,Femenino,25,1758,
7916,LESIONES,CONDUCTOR + PEATON,PEATON,,,,,Masculino,35,4062,
7917,LESIONES,PEATON,PEATON,,,,,Femenino,68,2598,
7918,LESIONES,PEATON,PEATON,,,,,Masculino,22,3079,
7919,LESIONES,CONDUCTOR,MOTO,YAMAHA,YBR 125,,,Masculino,27,3423,
7920,LESIONES,CONDUCTOR,MOTO,ZANELLA,XR 150,,,Masculino,17,4437,
7920,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,CITROEN,C3,,,Femenino,13,4442,
7921,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,VOLKSWAGEN,FOX,,,Femenino,52,4805,
7922,LESIONES,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,AVEO,,,Femenino,34,3100,
7923,LESIONES,CONDUCTOR,MOTO,ZANELLA,RX 150,,,Masculino,28,2282,
7924,LESIONES,CICLISTA,BICICLETA,SIN DATOS,TODO TERRENO,,,Masculino,26,2659,
7925,LESIONES,PEATON,PEATON,,,,,Femenino,36,4823,
7926,LESIONES,CONDUCTOR,MOTO,YAMAHA,150,,,Femenino,56,5038,
7927,LESIONES,CONDUCTOR,MOTO,HONDA,650,,,Masculino,46,2980,
7928,LESIONES,PASAJERO/ACOMPA�ANTE,TAXI/REMIS,VOLKSWAGEN,BORA,,,Masculino,35,3471,
7929,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,FIAT,PALIO,,,Femenino,34,2871,
7930,LESIONES,PEATON,PEATON,,,,,Masculino,38,3807,
7931,LESIONES,CONDUCTOR,MOTO,ZANELLA,ZB 125,,,Masculino,21,3106,
7932,LESIONES,PEATON,PEATON,,,,,Femenino,68,5036,
7933,LESIONES,PEATON,PEATON,,,,,Masculino,60,2953,
7934,LESIONES,PEATON,PEATON,,,,,Femenino,26,2961,
7935,LESIONES,PEATON,PEATON,,,,,Femenino,53,3801,
7936,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,24,4051,
7937,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 21,INT 2160,Femenino,3,3197,
7938,LESIONES,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,206,,,Masculino,28,2954,
7939,LESIONES,CONDUCTOR,MOTO,ZANELLA,STYLE,,,Masculino,34,3454,
7940,LESIONES,PEATON,PEATON,,,,,Femenino,76,2950,
7941,LESIONES,PEATON,PEATON,,,,,Masculino,20,4205,
7942,LESIONES,PEATON,PEATON,,,,,Femenino,33,4056,
7943,LESIONES,CONDUCTOR,AUTO PARTICULAR,MITSUBISHI,SPACE,,,Masculino,50,2773,
7944,LESIONES,PEATON,PEATON,,,,,Masculino,43,7286,
7945,LESIONES,PEATON,PEATON,,,,,Femenino,47,5502,
7946,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,CORVETTE,NO HAY DATOS,,,Masculino,27,5948,
7947,LESIONES,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),SUZUKI,FUN,,,Masculino,67,2209,
7948,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Masculino,39,3176,
7948,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 140,NO HAY DATOS,Masculino,39,3176,
7949,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,27,7279,
7950,LESIONES,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,BORA,,,Masculino,29,5664,
7951,LESIONES,CONDUCTOR,MOTO,YAMAHA,NO HAY DATOS,,,Masculino,27,2020,
7952,LESIONES,PEATON,PEATON,,,,,Masculino,38,3155,
7953,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 50,NO HAY DATOS,Femenino,20,2681,
7954,LESIONES,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,504,,,Masculino,35,5966,
7955,LESIONES,CONDUCTOR,MOTO,MOTOMEL,NO HAY DATOS,,,Masculino,27,2208,
7956,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,VOLKSWAGEN,POLO,,,Masculino,2,3806,
7956,LESIONES,PEATON,PEATON,,,,,No hay datos,999,3806,
7957,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Masculino,52,3158,
7957,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Masculino,52,3158,1
7958,LESIONES,CONDUCTOR,MOTO,YAMAHA,IBR,,,Femenino,30,6254,
7959,LESIONES,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),FORD,FOCUS,,,Masculino,32,2496,
7960,LESIONES,CONDUCTOR,AUTO PARTICULAR,FORD,FOCUS,,,Masculino,27,4343,
7961,LESIONES,CONDUCTOR,MOTO,KAWASAKI,ER6N,,,Masculino,52,3285,
7962,LESIONES,CONDUCTOR,MOTO,HONDA,CG  125,,,Masculino,40,7290,
7963,LESIONES,PEATON,PEATON,,,,,Masculino,55,2464,
7964,LESIONES,PEATON,PEATON,,,,,Femenino,24,3640,
7965,LESIONES,CONDUCTOR,MOTO,ZANELLA,ZTT,,,Masculino,31,2210,
7966,LESIONES,CONDUCTOR,AUTO PARTICULAR,FIAT,PALIO,,,Masculino,30,3590,
7967,LESIONES,CONDUCTOR,MOTO,YAMAHA,XTZ,,,Masculino,31,5969,
7968,LESIONES,CONDUCTOR,MOTO,TRIUMPH,900,,,Masculino,28,2825,
7969,LESIONES,PEATON,PEATON,,,,,Femenino,42,2207,
7970,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,24,3996,
7971,LESIONES,CONDUCTOR,MOTO,YAMAHA,YBR 125,,,Masculino,27,3306,
7972,LESIONES,PEATON,PEATON,,,,,Masculino,24,4014,
7973,LESIONES,CONDUCTOR,MOTO,ZANELLA,NO HAY DATOS,,,Masculino,36,4244,
7974,LESIONES,CONDUCTOR,MOTO,BETAMOTOR,110,,,Masculino,37,4821,
7975,LESIONES,PEATON,SIN DATOS,,,,,Masculino,6,868,
7976,LESIONES,PEATON,PEATON,,,,,Femenino,76,2681,
7977,LESIONES,CONDUCTOR,MOTO,BAJAJ ROUSER,200 CC,,,Masculino,18,4710,
7978,LESIONES,PEATON,SIN DATOS,,,,,Femenino,69,2672,
7979,LESIONES,PEATON,SIN DATOS,,,,,Femenino,90,4435,
7980,LESIONES,CONDUCTOR,MOTO,HONDA,INVICTA,,,Masculino,22,4800,
7981,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Femenino,65,4432,
7982,LESIONES,CONDUCTOR,MOTO,ZANELLA,XR,,,Masculino,20,3611,
7982,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,28,3611,
7983,LESIONES,PEATON,PEATON,,,,,Femenino,77,3612,
7984,LESIONES,CONDUCTOR,MOTO,YAMAHA,YBR 125,,,Masculino,21,6770,
7985,LESIONES,PEATON,PEATON,,,,,Femenino,62,4704,
7986,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,FORD,ECO SPORT,,,Masculino,55,4140,
7986,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,CHEVROLET,AGILE,,,Masculino,73,4140,
7986,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,CHEVROLET,AGILE,,,Masculino,41,4140,
7986,LESIONES,NO HAY DATOS,SIN DATOS,,,,,No hay datos,999,4140,
7986,LESIONES,NO HAY DATOS,SIN DATOS,,,,,No hay datos,999,4140,1
7987,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,OKINOI,R 150,,,Femenino,36,3019,
7987,LESIONES,CONDUCTOR,MOTO,OKINOI,R 150,,,Masculino,22,3019,
7988,LESIONES,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,FOX,,,Masculino,24,4857,
7989,LESIONES,CONDUCTOR,MOTO,MONDIAL,NO HAY DATOS,,,Masculino,21,476,
7990,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 150,NO HAY DATOS,Femenino,36,472,
7991,LESIONES,CONDUCTOR,MOTO,HONDA,STORM,,,Masculino,38,306,
7992,LESIONES,PASAJERO/ACOMPA�ANTE,CAMIONETA,FORD,ECO SPORT,,,Femenino,74,351,
7992,LESIONES,PASAJERO/ACOMPA�ANTE,CAMIONETA,FORD,ECO SPORT,,,Femenino,27,351,
7992,LESIONES,PASAJERO/ACOMPA�ANTE,CAMIONETA,FORD,ECO SPORT,,,Femenino,74,351,1
7992,LESIONES,PASAJERO/ACOMPA�ANTE,CAMIONETA,FORD,ECO SPORT,,,Femenino,27,351,1
7993,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,24,485,
7994,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,31,211,
7994,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,31,211,1
7995,LESIONES,CONDUCTOR,MOTO,YAMAHA,125,,,Masculino,20,290,
7996,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Femenino,56,168,
7997,LESIONES,CONDUCTOR,MOTO,YAMAHA,TDM 900,,,Masculino,33,244,
7998,LESIONES,CONDUCTOR,MOTO,YAMAHA,YBR 125,,,Masculino,30,535,
7999,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Femenino,49,291,
8000,LESIONES,PEATON,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,26,370,
8001,LESIONES,PEATON,PEATON,,,,,Masculino,60,376,
8002,LESIONES,CONDUCTOR,MOTO,YAMAHA,125,,,Masculino,35,188,
8003,LESIONES,CONDUCTOR,AUTO PARTICULAR,FORD,FALCON,,,Femenino,64,449,
8004,LESIONES,CONDUCTOR,MOTO,HONDA,WAVE,,,Masculino,31,281,
8005,LESIONES,CONDUCTOR,MOTO,MONDIAL,150,,,Masculino,20,377,
8006,LESIONES,CONDUCTOR,BICICLETA,SIN DATOS,NO HAY DATOS,,,Femenino,36,276,
8007,LESIONES,CONDUCTOR,MOTO,YAMAHA,YBR 125,,,Masculino,44,182,
8008,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Masculino,28,490,
8009,LESIONES,CONDUCTOR,AUTO PARTICULAR,TOYOTA,COROLLA,,,Masculino,40,414,
8009,LESIONES,CONDUCTOR,AUTO PARTICULAR,HONDA,NO HAY DATOS,,,Masculino,40,414,
8010,LESIONES,CONDUCTOR,CAMION,FORD,1400,,,Masculino,37,736,
8011,LESIONES,PEATON,PEATON,,,,,Masculino,40,814,
8011,LESIONES,PEATON,PEATON,,,,,Masculino,40,814,1
8012,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,YAMAHA,YBR 125,,,Femenino,36,1034,
8013,LESIONES,CONDUCTOR,AUTO PARTICULAR,RENAULT,CLIO,,,Femenino,34,390,
8013,LESIONES,CONDUCTOR,MOTO,HONDA,TWISTER,,,Masculino,33,390,
8013,LESIONES,CONDUCTOR,AUTO PARTICULAR,RENAULT,CLIO,,,Femenino,34,390,1
8013,LESIONES,CONDUCTOR,MOTO,HONDA,TWISTER,,,Masculino,33,390,1
8014,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 17,NO HAY DATOS,Femenino,24,876,
8015,LESIONES,PEATON,PEATON,,,,,Masculino,49,605,
8016,LESIONES,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,307,,,Femenino,48,748,
8016,LESIONES,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,307,,,Femenino,48,748,1
8017,LESIONES,PEATON,PEATON,,,,,Masculino,85,437,
8018,LESIONES,CONDUCTOR,MOTO,HONDA,XR,,,Masculino,23,660,
8019,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,34,662,
8020,LESIONES,CONDUCTOR,MOTO,MOTOMEL,CUSTOM,,,Masculino,67,159,
8021,LESIONES,CONDUCTOR,MOTO,SIN DATOS,NO HAY DATOS,,,Masculino,999,394,
8021,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Femenino,40,395,
8022,LESIONES,CONDUCTOR,MOTO,SUZUKI,NO HAY DATOS,,,Masculino,25,498,
8023,LESIONES,CONDUCTOR,MOTO,CERRO,125,,,Masculino,33,319,
8024,LESIONES,CONDUCTOR,AUTO PARTICULAR,FORD,FALCON,,,Femenino,64,1023,
8025,LESIONES,CONDUCTOR,AUTO PARTICULAR,RENAULT,MEGANE,,,Masculino,38,1098,
8026,LESIONES,CONDUCTOR,MOTO,MOTOMEL,150,,,Masculino,24,799,
8027,LESIONES,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,SURAN,,,Femenino,35,788,
8028,LESIONES,CONDUCTOR,MOTO,YAMAHA,FZ,,,Masculino,51,335,
8028,LESIONES,CONDUCTOR,MOTO,YAMAHA,FZ,,,Masculino,51,335,1
8029,LESIONES,CONDUCTOR,MOTO,SIN DATOS,CG  150 CC,,,Masculino,58,578,
8030,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,HONDA,TORNADO,,,Femenino,31,598,
8030,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,HONDA,TORNADO,,,Femenino,31,598,1
8031,LESIONES,PEATON,PEATON,,,,,Femenino,32,757,
8031,LESIONES,PEATON,PEATON,,,,,Femenino,32,757,1
8032,LESIONES,CONDUCTOR,TAXI/REMIS,CHEVROLET,CORSA,,,Masculino,49,945,
8033,LESIONES,CONDUCTOR,MOTO,HONDA,STORM,,,Masculino,24,555,
8034,LESIONES,CONDUCTOR,MOTO,HONDA,125,,,Masculino,25,723,
8035,LESIONES,CONDUCTOR,MOTO,SUZUKI,NO HAY DATOS,,,Masculino,19,701,
8036,LESIONES,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,SURAN,,,Masculino,40,958,
8037,LESIONES,PEATON,PEATON,,,,,Femenino,93,1029,
8038,LESIONES,PEATON,PEATON,,,,,Masculino,27,1175,
8039,LESIONES,CONDUCTOR,MOTO,YAMAHA,NO HAY DATOS,,,Masculino,26,1037,
8040,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 9,INT 9014,Masculino,19,1596,
8040,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 9,INT 9014,Masculino,29,1596,
8040,LESIONES,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 9,INT 9014,Masculino,46,1596,
8041,LESIONES,CONDUCTOR,MOTO,BETAMOTOR,BS 110,,,Masculino,33,683,
8042,LESIONES,CONDUCTOR,BICICLETA,VAIRO,NO HAY DATOS,,,Femenino,20,668,
8043,LESIONES,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),FIAT,SIENA,,,Masculino,39,1141,
8044,LESIONES,PEATON,PEATON,,,,,Masculino,11,1921,
8045,LESIONES,CONDUCTOR,MOTO,GILERA,NO HAY DATOS,,,Masculino,18,1743,
8046,LESIONES,CONDUCTOR,MOTO,SUZUKI,EN 125,,,Masculino,32,627,
8047,LESIONES,CONDUCTOR,CAMIONETA,TOYOTA,HILUX,,,Femenino,41,1298,
8048,LESIONES,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,AMAROK,,,Masculino,43,730,
8049,LESIONES,CONDUCTOR,MOTO,GUERRERO,NO HAY DATOS,,,Masculino,33,1299,
8050,LESIONES,CONDUCTOR,AUTO PARTICULAR,RENAULT,19,,,Masculino,25,1625,
8051,LESIONES,CONDUCTOR,MOTO,HONDA,XR 125,,,Masculino,29,888,
8052,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,MOTOMEL,CG  150 CC,,,Masculino,19,1952,
8053,LESIONES,PEATON,MOTO,HONDA,NO HAY DATOS,,,Masculino,29,1227,
8054,LESIONES,PEATON,PEATON,,,,,Masculino,51,1013,
8055,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,HONDA,CG TITAN,,,Masculino,7,1951,
8055,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,HONDA,CG TITAN,,,Masculino,7,1951,1
