ORDEN,ID,Fuente,PERIODO,COMISARIA,FECHA,HORA,TIPO_COLISION,TIPO_HECHO,LUGAR_DEL_HECHO,DIRECCION_NORMALIZADA,TIPO_DE_CALLE,Dirección Normalizada (ArcGIS),Calle,Altura,Cruce,Código de Calle,Código de Cruce,Geocodificación,Franja horaria,Día de la semana,Semestre,repetido,POINT_X,POINT_Y
5816,6749,POLICIA FEDERAL 2015,JULIO,10,22/07/2015,8:30:00 AM,VEHICULO - MOTO,COLISION,AVDA SAN JUAN & TREINTA Y TRES ORIENTALES,SAN JUAN AV. y TREINTA Y TRES ORIENTALES,AVENIDA,SAN JUAN AV. & TREINTA Y TRES ORIENTALES,SAN JUAN AV.,0,TREINTA Y TRES ORIENTALES,20040,21045,POINT(103710.015625 100314.734375),0,4,2,0,-58.42284213,-34.62642638
5628,6750,POLICIA FEDERAL 2015,JULIO,30,22/07/2015,2:30:00 AM,VEHICULO - MOTO,COLISION,AVDA VELEZ SARSFIELD Y CALIFORNIA,VELEZ SARSFIELD AV. y CALIFORNIA,AVENIDA,VELEZ SARSFIELD AV. & CALIFORNIA,VELEZ SARSFIELD AV.,0,CALIFORNIA,23031,1164,POINT(106799.8671875 97733.21875),1,4,2,0,-58.38912678,-34.64968144
5389,6751,POLICIA FEDERAL 2015,JULIO,6,22/07/2015,2:30:00 PM,VEHICULO - PEATON,ATROPELLO,AVDA. BELGRANO Y SARANDI,BELGRANO AV. y SARANDI,AVENIDA,BELGRANO AV. & SARANDI,BELGRANO AV.,0,SARANDI,2051,20071,POINT(106294.171875 101687.765625),0,4,2,0,-58.39467203,-34.61403687
5610,6752,POLICIA FEDERAL 2015,JULIO,28,22/07/2015,8:15:00 PM,VEHICULO - VEHICULO,COLISION,BRASIL Y COMBATE DE LOS POZOS,BRASIL y COMBATE DE LOS POZOS,CALLE,BRASIL & COMBATE DE LOS POZOS,BRASIL,0,COMBATE DE LOS POZOS,2111,3150,POINT(106563.5234375 99971.2421875),1,4,2,0,-58.39172202,-34.62950861
6127,6753,POLICIA FEDERAL 2015,JULIO,42,22/07/2015,5:15:00 PM,VEHICULO - MOTO,COLISION,CARHUE & AVDA DIRECTORIO,CARHUE y DIRECTORIO AV.,AVENIDA,CARHUE & DIRECTORIO AV.,CARHUE,0,DIRECTORIO AV.,3071,4078,POINT(95989.2421875 96210.984375),0,4,2,0,-58.50705682,-34.66341751
5608,6754,POLICIA FEDERAL 2015,JULIO,28,22/07/2015,12:05:00 PM,VEHICULO - PEATON,ATROPELLO,CASEROS Y MATHEU,CASEROS AV. y MATHEU,AVENIDA,CASEROS AV. & MATHEU,CASEROS AV.,0,MATHEU,3085,13048,POINT(106174.921875 99320.9140625),0,4,2,0,-58.39595518,-34.6353733
5338,6755,POLICIA FEDERAL 2015,JULIO,4,22/07/2015,8:30:00 AM,VEHICULO - MOTO,COLISION,CHILE & SALTA,CHILE y SALTA,CALLE,CHILE & SALTA,CHILE,0,SALTA,3230,20017,POINT(107358.734375 101409.703125),0,4,2,0,-58.38306232,-34.61653641
6015,6756,POLICIA FEDERAL 2015,JULIO,45,22/07/2015,4:50:00 PM,VEHICULO - BICICLETA,COLISION,F.DE ENCISO Y BAHIA BLANCA,FERNANDEZ DE ENCISO y BAHIA BLANCA,CALLE,FERNANDEZ DE ENCISO & BAHIA BLANCA,FERNANDEZ DE ENCISO,0,BAHIA BLANCA,6014,2008,POINT(95529.2109375 103453.03125),0,4,2,0,-58.51203702,-34.59813301
5787,6757,POLICIA FEDERAL 2015,JULIO,51,22/07/2015,9:20:00 PM,VEHICULO - VEHICULO,COLISION,LA PAMPA Y LIBERTADOR,LA PAMPA y DEL LIBERTADOR AV.,AVENIDA,LA PAMPA & DEL LIBERTADOR AV.,LA PAMPA,0,DEL LIBERTADOR AV.,12168,12107,POINT(101657.890625 107735.4453125),1,4,2,0,-58.44523454,-34.55953808
6181,6758,POLICIA FEDERAL 2015,JULIO,48,22/07/2015,7:10:00 PM,VEHICULO - MOTO,COLISION,LEGUIZAMON 5801,,CALLE,,,,,,,,0,4,2,0,,
5635,6759,POLICIA FEDERAL 2015,JULIO,32,22/07/2015,1:30:00 PM,VEHICULO - PEATON,ATROPELLO,OSVALDO CRUZ Y ZAVALETA,"CRUZ, OSVALDO y ZAVALETA",CALLE,"CRUZ, OSVALDO & ZAVALETA","CRUZ, OSVALDO",0,ZAVALETA,3196,27012,POINT(105845.521456912 96990.3733186788),0,4,2,0,-58.39953174,-34.65638354
5834,6760,POLICIA FEDERAL 2015,JULIO,11,22/07/2015,2:24:00 PM,SIN DATOS,SIN DATOS,SARMIENTO & PALESTINA,SARMIENTO y ESTADO DE PALESTINA,CALLE,SARMIENTO & ESTADO DE PALESTINA,SARMIENTO,0,ESTADO DE PALESTINA,20074,19016,POINT(103432.859375 102768.21875),0,4,2,0,-58.42587428,-34.60431062
5461,6761,POLICIA FEDERAL 2015,JULIO,18,22/07/2015,8:20:00 PM,VEHICULO - PEATON,ATROPELLO,VREY CEVALLOS & HUMBERTO PRIMO,"CEVALLOS, VIRREY y HUMBERTO 1°",CALLE,"CEVALLOS, VIRREY & HUMBERTO 1°","CEVALLOS, VIRREY",0,HUMBERTO 1°,3122,8035,POINT(106837.4921875 100871.9609375),1,4,2,0,-58.38874149,-34.62138741
6039,6762,POLICIA FEDERAL 2015,JULIO,47,22/07/2015,12:40:00 PM,VEHICULO - BICICLETA,COLISION,ZAMUDIO 3638,ZAMUDIO 3638,CALLE,3638 ZAMUDIO,ZAMUDIO,3638,0,27004,0,POINT(97590.829878 104296.950833),0,4,2,0,-58.48956026,-34.59053257
7056,6763,POLICIA FEDERAL 2015,AGOSTO,44,22/08/2015,4:45:00 PM,VEHICULO - VEHICULO,COLISION,10300 AVDA RIVADAVIA,RIVADAVIA AV. 10300,AVENIDA,10300 RIVADAVIA AV.,RIVADAVIA AV.,10300,0,19046,0,POINT(95849.8878938 98923.2206964),0,7,2,0,-58.50856368,-34.6389679
7058,6764,POLICIA FEDERAL 2015,AGOSTO,44,22/08/2015,9:15:00 PM,MOTO - MOTO,COLISION,10500 AVDA RIVADAVIA,RIVADAVIA AV. 10500,AVENIDA,10500 RIVADAVIA AV.,RIVADAVIA AV.,10500,0,19046,0,POINT(95606.9362081 98872.8782814),1,7,2,0,-58.51121373,-34.63942068
6288,6765,POLICIA FEDERAL 2015,AGOSTO,7,22/08/2015,12:15:00 AM,VEHICULO - MOTO,COLISION,85 AVDA PUEYRREDON,PUEYRREDON AV. 85,AVENIDA,85 PUEYRREDON AV.,PUEYRREDON AV.,85,0,17132,0,POINT(105265.266694 102236.540149),1,7,2,0,-58.40589393,-34.60909573
7057,6766,POLICIA FEDERAL 2015,AGOSTO,44,22/08/2015,6:20:00 PM,SIN DATOS,SIN DATOS,ACCESO AVDA GRAL PAZ COLECTORA & AVDA GRAL PAZ COLECTORA,"PAZ, GRAL. AV.",AVENIDA,"PAZ, GRAL. AV.","PAZ, GRAL. AV.",0,0,17041,0,0,0,7,2,0,,
6308,6767,POLICIA FEDERAL 2015,AGOSTO,8,22/08/2015,8:50:00 AM,VEHICULO - MOTO,COLISION,ADOLFO ALSINA Y LA RIOJA,"ALSINA, ADOLFO y LA RIOJA",CALLE,"ALSINA, ADOLFO & LA RIOJA","ALSINA, ADOLFO",0,LA RIOJA,1046,12169,POINT(105006.4765625 101846.7109375),0,7,2,0,-58.40871317,-34.61261109
6817,6768,POLICIA FEDERAL 2015,AGOSTO,50,22/08/2015,9:00:00 PM,MOTO - PEATON,ATROPELLO,ANDRES LAMAS Y AVDA JUAN B JUSTO,"LAMAS, ANDRES y JUSTO, JUAN B. AV.",AVENIDA,"LAMAS, ANDRES & JUSTO, JUAN B. AV.","LAMAS, ANDRES",0,"JUSTO, JUAN B. AV.",12040,10018,POINT(99700.8828125 102069.28125),1,7,2,0,-58.46656097,-34.61061663
6764,6769,POLICIA FEDERAL 2015,AGOSTO,34,22/08/2015,3:00:00 PM,SIN DATOS,SIN DATOS,AV SAENZ Y VENTANA,SAENZ AV. y VENTANA,AVENIDA,SAENZ AV. & VENTANA,SAENZ AV.,0,VENTANA,20002,23035,POINT(104303.3828125 97608),0,7,2,0,-58.41635789,-34.6508236
6898,6770,POLICIA FEDERAL 2015,AGOSTO,45,22/08/2015,12:29:00 PM,VEHICULO - MOTO,COLISION,AV. GRAL PAZ 6796,"PAZ, GRAL. AV. 6796",AVENIDA,"6796 PAZ, GRAL. AV.","PAZ, GRAL. AV.",6796,0,17041,0,POINT(94772.863651 103912.010818),0,7,2,0,-58.52027933,-34.59399196
6899,6771,POLICIA FEDERAL 2015,AGOSTO,45,22/08/2015,2:40:00 PM,VEHICULO - VEHICULO,COLISION,AV. GRAL PAZ Y AV. LASTRA,"PAZ, GRAL. AV. y LASTRA AV.",AVENIDA,"PAZ, GRAL. AV. & LASTRA AV.","PAZ, GRAL. AV.",0,LASTRA AV.,17041,12081,POINT(94310.59375 102729.171875),0,7,2,0,-58.52532642,-34.60465209
6475,6772,POLICIA FEDERAL 2015,AGOSTO,53,22/08/2015,10:45:00 PM,MOTO - MOTO,COLISION,AV. LAS HERAS Y S. DE BUSTAMANTE,LAS HERAS GENERAL AV. y SANCHEZ DE BUSTAMANTE,AVENIDA,LAS HERAS GENERAL AV. & SANCHEZ DE BUSTAMANTE,LAS HERAS GENERAL AV.,0,SANCHEZ DE BUSTAMANTE,12076,20029,POINT(105620.1015625 105083.828125),1,7,2,0,-58.40204393,-34.58342719
6368,6773,POLICIA FEDERAL 2015,AGOSTO,20,22/08/2015,4:15:00 AM,VEHICULO - VEHICULO,COLISION,AV. SAN JUAN Y SANCHEZ DE LORIA,SAN JUAN AV. y SANCHEZ DE LORIA,AVENIDA,SAN JUAN AV. & SANCHEZ DE LORIA,SAN JUAN AV.,0,SANCHEZ DE LORIA,20040,12137,POINT(104695.703125 100475.9375),1,7,2,0,-58.4120941,-34.62496924
6237,6774,POLICIA FEDERAL 2015,AGOSTO,3,22/08/2015,5:45:00 AM,VEHICULO - VEHICULO,COLISION,AVDA CORRIENTES & LIBERTAD,CORRIENTES AV. y LIBERTAD,AVENIDA,CORRIENTES AV. & LIBERTAD,CORRIENTES AV.,0,LIBERTAD,3174,12106,POINT(107300.3046875 102819.515625),1,7,2,0,-58.38371146,-34.6038282
6849,6775,POLICIA FEDERAL 2015,AGOSTO,39,22/08/2015,7:45:00 AM,VEHICULO - MOTO,COLISION,AVDA DE LOS INCAS & BAUNESS,DE LOS INCAS AV. y BAUNESS,AVENIDA,DE LOS INCAS AV. & BAUNESS,DE LOS INCAS AV.,0,BAUNESS,4045,2035,POINT(98566.6328125 104938.4296875),0,7,2,0,-58.47892259,-34.58475187
7009,6776,POLICIA FEDERAL 2015,AGOSTO,42,22/08/2015,12:15:00 PM,VEHICULO - VEHICULO,COLISION,AVDA EMILIO CASTRO & MONTIEL,"CASTRO, EMILIO AV. y MONTIEL",AVENIDA,"CASTRO, EMILIO AV. & MONTIEL","CASTRO, EMILIO AV.",0,MONTIEL,3097,13119,POINT(94684.375 97178.703125),0,7,2,0,-58.52128656,-34.65468816
6946,6777,POLICIA FEDERAL 2015,AGOSTO,49,22/08/2015,2:30:00 PM,VEHICULO - VEHICULO,COLISION,AVDA GRAL PAZ COLECTORA & AVDA DE LOS CONSTITUYENTES,"PAZ, GRAL. AV. y DE LOS CONSTITUYENTES AV.",AVENIDA,"PAZ, GRAL. AV. & DE LOS CONSTITUYENTES AV.","PAZ, GRAL. AV.",0,DE LOS CONSTITUYENTES AV.,17041,4043,POINT(95802.6252222624 106574.324267525),0,7,2,0,-58.50904083,-34.56999744
7090,6778,POLICIA FEDERAL 2015,AGOSTO,48,22/08/2015,4:00:00 AM,MOTO - MOTO,COLISION,CASTAÑARES Y ESCALADA,CASTAÑARES AV. y ESCALADA AV.,AVENIDA,CASTAÑARES AV. & ESCALADA AV.,CASTAÑARES AV.,0,ESCALADA AV.,3086,5067,POINT(99371.0078125 96073.03125),1,7,2,0,-58.47016241,-34.66466891
6947,6779,POLICIA FEDERAL 2015,AGOSTO,49,22/08/2015,2:30:00 PM,SIN DATOS,SIN DATOS,DONADO & PICO,DONADO y PICO,CALLE,DONADO & PICO,DONADO,0,PICO,4082,17074,POINT(97277 108915.5546875),0,7,2,0,-58.49296601,-34.54889749
6327,6780,POLICIA FEDERAL 2015,AGOSTO,9,22/08/2015,5:20:00 AM,VEHICULO - MOTO,COLISION,GALLO & LAVALLE,GALLO y LAVALLE,CALLE,GALLO & LAVALLE,GALLO,0,LAVALLE,7018,12089,POINT(104651.3671875 103068.1875),1,7,2,0,-58.41259161,-34.60160185
6347,6781,POLICIA FEDERAL 2015,AGOSTO,18,22/08/2015,7:00:00 AM,VEHICULO - VEHICULO,COLISION,INDEPENDENCIA Y PICHINCHA,INDEPENDENCIA AV. y PICHINCHA,AVENIDA,INDEPENDENCIA AV. & PICHINCHA,INDEPENDENCIA AV.,0,PICHINCHA,9010,17076,POINT(105900.3203125 101188.59375),0,7,2,0,-58.3989629,-34.61853892
6871,6782,POLICIA FEDERAL 2015,AGOSTO,43,22/08/2015,12:30:00 AM,VEHICULO - VEHICULO,COLISION,J B JUSTO Y GUALEGUAYCHU,"JUSTO, JUAN B. AV. y GUALEGUAYCHU",AVENIDA,"JUSTO, JUAN B. AV. & GUALEGUAYCHU","JUSTO, JUAN B. AV.",0,GUALEGUAYCHU,10018,7087,POINT(97691.21875 100356.3515625),1,7,2,0,-58.48847696,-34.62605501
6740,6783,POLICIA FEDERAL 2015,AGOSTO,13,22/08/2015,1:20:00 AM,VEHICULO - VEHICULO,COLISION,LESIONES 94 CP,,CALLE,,,,,,,,1,7,2,0,,
6631,6784,POLICIA FEDERAL 2015,AGOSTO,31,22/08/2015,7:10:00 PM,VEHICULO - VEHICULO,COLISION,MATIENZO Y FREYRE,,CALLE,,,,,,,,0,7,2,0,,
7013,6785,POLICIA FEDERAL 2015,AGOSTO,42,22/08/2015,3:00:00 PM,SIN DATOS,SIN DATOS,OLIDEN & MONTE,OLIDEN y MONTE,CALLE,OLIDEN & MONTE,OLIDEN,0,MONTE,16016,13111,POINT(97462.546875 96182.0234375),0,7,2,0,-58.49098339,-34.66368337
6785,6786,POLICIA FEDERAL 2015,AGOSTO,38,22/08/2015,12:35:00 AM,VEHICULO - MOTO,COLISION,SAN PEDRITO & TANDIL,SAN PEDRITO AV. y TANDIL,AVENIDA,SAN PEDRITO AV. & TANDIL,SAN PEDRITO AV.,0,TANDIL,20050,21011,POINT(99661.6015625 99180.453125),1,7,2,0,-58.46699059,-34.63665766
7730,6787,POLICIA FEDERAL 2015,SEPTIEMBRE,38,22/09/2015,1:40:00 PM,SIN DATOS,SIN DATOS,1093 CURAPALIGUE,CURAPALIGUE AV. 1093,AVENIDA,1093 CURAPALIGUE AV.,CURAPALIGUE AV.,1093,0,3207,0,POINT(101492.862606 99308.08182),0,3,2,0,-58.44701846,-34.63550623
7603,6788,POLICIA FEDERAL 2015,SEPTIEMBRE,33,22/09/2015,12:30:00 PM,VEHICULO - MOTO,COLISION,1234 MIGUELETES,MIGUELETES 1234,CALLE,1234 MIGUELETES,MIGUELETES,1234,0,13079,0,POINT(102202.911403 107303.058342),0,3,2,0,-58.43929476,-34.56343483
7485,6789,POLICIA FEDERAL 2015,SEPTIEMBRE,28,22/09/2015,11:40:00 AM,VEHICULO - MOTO,COLISION,15 DE NOVIEMBRE Y ALBERTI,15 DE NOVIEMBRE DE 1889 y ALBERTI,CALLE,15 DE NOVIEMBRE DE 1889 & ALBERTI,15 DE NOVIEMBRE DE 1889,0,ALBERTI,18009,1034,POINT(105960.46875 99540.8984375),0,3,2,0,-58.39829557,-34.63339154
7393,6790,POLICIA FEDERAL 2015,SEPTIEMBRE,19,22/09/2015,2:00:00 PM,VEHICULO - VEHICULO,COLISION,2362 AVDA PUEYRREDON,PUEYRREDON AV. 2362,AVENIDA,2362 PUEYRREDON AV.,PUEYRREDON AV.,2362,0,17132,0,POINT(106209.138853 104734.23182),0,3,2,0,-58.39562126,-34.58657525
7754,6791,POLICIA FEDERAL 2015,SEPTIEMBRE,50,22/09/2015,9:20:00 AM,VEHICULO - VEHICULO,COLISION,2639 AVDA AVELLANEDA,AVELLANEDA AV. 2639,AVENIDA,2639 AVELLANEDA AV.,AVELLANEDA AV.,2639,0,1141,0,POINT(99550.2930051 100448.095156),0,3,2,0,-58.4682038,-34.6252306
7910,6792,POLICIA FEDERAL 2015,SEPTIEMBRE,36,22/09/2015,5:30:00 PM,VEHICULO - VEHICULO,COLISION,2892 CONDOR,CONDOR 2892,CALLE,2892 CONDOR,CONDOR,2892,0,3154,0,POINT(102457.322439 96333.5977267),0,3,2,0,-58.43649145,-34.66231749
7729,6793,POLICIA FEDERAL 2015,SEPTIEMBRE,38,22/09/2015,8:09:00 AM,SIN DATOS,SIN DATOS,372 CAMACUA,CAMACUA 372,CALLE,372 CAMACUA,CAMACUA,372,0,3032,0,POINT(100614.730569 99698.9770989),0,3,2,0,-58.45659579,-34.63198341
7785,6794,POLICIA FEDERAL 2015,SEPTIEMBRE,35,22/09/2015,8:45:00 AM,VEHICULO - VEHICULO,COLISION,ARIAS Y ZAPIOLA,ARIAS y ZAPIOLA,CALLE,ARIAS & ZAPIOLA,ARIAS,0,ZAPIOLA,1111,27008,POINT(98549.2421875 109435.7890625),0,3,2,0,-58.47910417,-34.54421048
7145,6795,POLICIA FEDERAL 2015,SEPTIEMBRE,4,22/09/2015,12:45:00 PM,VEHICULO - PEATON,ATROPELLO,AV BELGRANO Y AV 9 DE JULIO,BELGRANO AV. y 9 DE JULIO AV.,AVENIDA,BELGRANO AV. & 9 DE JULIO AV.,BELGRANO AV.,0,9 DE JULIO AV.,2051,14029,POINT(107528.1796875 101791.640625),0,3,2,0,-58.38121811,-34.61309225
7660,6796,POLICIA FEDERAL 2015,SEPTIEMBRE,10,22/09/2015,5:30:00 PM,VEHICULO - BICICLETA,COLISION,AV BOEDO 726,BOEDO AV. 726,AVENIDA,726 BOEDO AV.,BOEDO AV.,726,0,2087,0,POINT(104302.212404 100868.644212),0,3,2,0,-58.416387,-34.62143094
7783,6797,POLICIA FEDERAL 2015,SEPTIEMBRE,35,22/09/2015,10:50:00 AM,VEHICULO - MOTO,COLISION,AV CABILDO 2954,CABILDO AV. 2954,AVENIDA,2954 CABILDO AV.,CABILDO AV.,2954,0,3005,0,POINT(100008.92821 108233.547184),0,3,2,0,-58.46320204,-34.55504919
7586,6798,POLICIA FEDERAL 2015,SEPTIEMBRE,31,22/09/2015,7:10:00 PM,VEHICULO - VEHICULO,COLISION,AV SANTA FE Y FITZ ROY,SANTA FE AV. y FITZ ROY,AVENIDA,SANTA FE AV. & FITZ ROY,SANTA FE AV.,0,FITZ ROY,20057,6032,POINT(103176.1640625 105744.1015625),0,3,2,0,-58.42868374,-34.57748551
8556,6799,POLICIA FEDERAL 2015,OCTUBRE,13,22/09/2015,9:30:00 AM,VEHICULO - VEHICULO,COLISION,AV. AVELLANEDA Y FRAGATA PRESIDENTE SARMIENTO,AVELLANEDA AV. y FRAGATA PRES. SARMIENTO,AVENIDA,AVELLANEDA AV. & FRAGATA PRES. SARMIENTO,AVELLANEDA AV.,0,FRAGATA PRES. SARMIENTO,1141,6049,POINT(101198.6328125 101153.875),0,3,2,0,-58.45022987,-34.6188679
7690,6800,POLICIA FEDERAL 2015,SEPTIEMBRE,13,22/09/2015,1:35:00 PM,MOTO - MOTO,COLISION,AV. JUAN B. JUSTO Y ALTE. F. J. SEGUI,"JUSTO, JUAN B. AV. y SEGUI, F. J., ALTE.",AVENIDA,"JUSTO, JUAN B. AV. & SEGUI, F. J., ALTE.","JUSTO, JUAN B. AV.",0,"SEGUI, F. J., ALTE.",10018,20085,POINT(100161.359375 102516.6875),0,3,2,0,-58.46154048,-34.60658358
7173,6801,POLICIA FEDERAL 2015,SEPTIEMBRE,14,22/09/2015,11:15:00 AM,VEHICULO - PEATON,ATROPELLO,AV. MARTIN GARCIA Y GASPAR M. DE JOVELLANOS,"GARCIA, MARTIN AV. y JOVELLANOS, GASPAR M. DE",AVENIDA,"GARCIA, MARTIN AV. & JOVELLANOS, GASPAR M. DE","GARCIA, MARTIN AV.",0,"JOVELLANOS, GASPAR M. DE",7032,4109,POINT(108227.640625 99637.4375),0,3,2,0,-58.37357096,-34.63250574
7411,6802,POLICIA FEDERAL 2015,SEPTIEMBRE,21,22/09/2015,2:00:00 PM,VEHICULO - MOTO,COLISION,AV. SANTA FE Y JERONIMO SALGUERO,"SANTA FE AV. y SALGUERO, JERONIMO",AVENIDA,"SANTA FE AV. & SALGUERO, JERONIMO",SANTA FE AV.,0,"SALGUERO, JERONIMO",20057,20012,POINT(104600.4765625 104687.609375),0,3,2,0,-58.41315508,-34.5870039
7200,6803,POLICIA FEDERAL 2015,SEPTIEMBRE,22,22/09/2015,6:20:00 PM,VEHICULO - MOTO,COLISION,AVDA DE LOS ITALIANOS & MARTA LYNCH,DE LOS ITALIANOS AV. y LYNCH MARTA,AVENIDA,DE LOS ITALIANOS AV. & LYNCH MARTA,DE LOS ITALIANOS AV.,0,LYNCH MARTA,4046,12167,POINT(109526.246488088 102064.026645045),0,3,2,0,-58.35943575,-34.61062036
7303,6804,POLICIA FEDERAL 2015,SEPTIEMBRE,18,22/09/2015,2:10:00 PM,VEHICULO - PEATON,ATROPELLO,AVDA ENTRE RIOS & CONSTITUCION,ENTRE RIOS AV. y CONSTITUCION,AVENIDA,ENTRE RIOS AV. & CONSTITUCION,ENTRE RIOS AV.,0,CONSTITUCION,5061,3159,POINT(106599.8984375 100446.015625),0,3,2,0,-58.391329,-34.62522859
7230,6805,POLICIA FEDERAL 2015,SEPTIEMBRE,6,22/09/2015,10:00:00 AM,VEHICULO - PEATON,ATROPELLO,AVDA ENTRE RIOS E HIPOLITO YRIGOYEN,"ENTRE RIOS AV. y YRIGOYEN, HIPOLITO",AVENIDA,"ENTRE RIOS AV. & YRIGOYEN, HIPOLITO",ENTRE RIOS AV.,0,"YRIGOYEN, HIPOLITO",5061,26005,POINT(106550.9765625 102097.640625),0,3,2,0,-58.39187513,-34.6103405
7438,6806,POLICIA FEDERAL 2015,SEPTIEMBRE,53,22/09/2015,10:55:00 PM,VEHICULO - MOTO,COLISION,AVDA GRAL LAS HERAS & BILLINGHURST,LAS HERAS GENERAL AV. y BILLINGHURST,AVENIDA,LAS HERAS GENERAL AV. & BILLINGHURST,LAS HERAS GENERAL AV.,0,BILLINGHURST,12076,2082,POINT(105438.1875 105082.2265625),1,3,2,0,-58.40402666,-34.58344259
7199,6807,POLICIA FEDERAL 2015,SEPTIEMBRE,22,22/09/2015,10:55:00 AM,VEHICULO - PEATON,ATROPELLO,AVDA ING HUERGO & MORENO,"HUERGO, ING. AV. y MORENO",AVENIDA,"HUERGO, ING. AV. & MORENO","HUERGO, ING. AV.",0,MORENO,8030,13126,POINT(108808.65625 102022.7890625),0,3,2,0,-58.36725915,-34.61099847
8040,6808,POLICIA FEDERAL 2015,SEPTIEMBRE,48,22/09/2015,8:15:00 AM,VEHICULO - VEHICULO,COLISION,AVENIDA EUGENIO GARZON Y POLA ,"GARZON, EUGENIO, GRAL. AV. y POLA",AVENIDA,"GARZON, EUGENIO, GRAL. AV. & POLA","GARZON, EUGENIO, GRAL. AV.",0,POLA,7038,17105,POINT(97390.890625 96964.125),0,3,2,0,-58.49176269,-34.65663305
7925,6809,POLICIA FEDERAL 2015,SEPTIEMBRE,40,22/09/2015,3:47:00 PM,VEHICULO - MOTO,COLISION,CNEL RAMON L FALCON & WHITE,"FALCON, RAMON L.,CNEL. y WHITE",CALLE,"FALCON, RAMON L.,CNEL. & WHITE","FALCON, RAMON L.,CNEL.",0,WHITE,6006,24006,POINT(97241.921875 99038.7109375),0,3,2,0,-58.49338089,-34.63793159
7731,6810,POLICIA FEDERAL 2015,SEPTIEMBRE,38,22/09/2015,1:30:00 PM,VEHICULO - VEHICULO,COLISION,CURAPALIGUE & AVDA EVA PERON,"CURAPALIGUE y PERON, EVA AV.",AVENIDA,"CURAPALIGUE & PERON, EVA AV.",CURAPALIGUE,0,"PERON, EVA AV.",3207,4056,POINT(101448.359375 99373.3125),0,3,2,0,-58.44750393,-34.63491828
7841,6811,POLICIA FEDERAL 2015,SEPTIEMBRE,45,22/09/2015,3:45:00 PM,VEHICULO - VEHICULO,COLISION,GUALEGUAYCHU Y HABANA,GUALEGUAYCHU y HABANA,CALLE,GUALEGUAYCHU & HABANA,GUALEGUAYCHU,0,HABANA,7087,8001,POINT(95194.7109375 103327.796875),0,3,2,0,-58.51568422,-34.5992604
7302,6812,POLICIA FEDERAL 2015,SEPTIEMBRE,18,22/09/2015,7:50:00 AM,VEHICULO - PEATON,ATROPELLO,HUMBERTO PRIMO & PICHINCHA,HUMBERTO 1° y PICHINCHA,CALLE,HUMBERTO 1° & PICHINCHA,HUMBERTO 1°,0,PICHINCHA,8035,17076,POINT(105970.765625 100816.3515625),0,3,2,0,-58.39819217,-34.62189406
7822,6813,POLICIA FEDERAL 2015,SEPTIEMBRE,43,22/09/2015,9:50:00 AM,VEHICULO - VEHICULO,COLISION,JONTE Y GUALEGUAYCHU,ALVAREZ JONTE AV. y GUALEGUAYCHU,AVENIDA,ALVAREZ JONTE AV. & GUALEGUAYCHU,ALVAREZ JONTE AV.,0,GUALEGUAYCHU,1056,7087,POINT(96625.0234375 101383.421875),0,3,2,0,-58.50009961,-34.61679358
7245,6814,POLICIA FEDERAL 2015,SEPTIEMBRE,7,22/09/2015,5:00:00 AM,VEHICULO - PEATON,ATROPELLO,LAVALLE & AVDA PUEYRREDON,LAVALLE y PUEYRREDON AV.,AVENIDA,LAVALLE & PUEYRREDON AV.,LAVALLE,0,PUEYRREDON AV.,12089,17132,POINT(105333.3203125 102874.671875),1,3,2,0,-58.40515593,-34.603343
7284,6815,POLICIA FEDERAL 2015,SEPTIEMBRE,9,22/09/2015,4:20:00 PM,VEHICULO - MOTO,COLISION,LAVALLE & BILLINGHURST,LAVALLE y BILLINGHURST,CALLE,LAVALLE & BILLINGHURST,LAVALLE,0,BILLINGHURST,12089,2082,POINT(104417.9765625 103160.9609375),0,3,2,0,-58.41513646,-34.60076657
7585,6816,POLICIA FEDERAL 2015,SEPTIEMBRE,31,22/09/2015,12:10:00 PM,VEHICULO - VEHICULO,COLISION,MATIENZO Y ZAPIOLA,"MATIENZO, BENJAMIN, TENIENTE y ZAPIOLA",CALLE,"MATIENZO, BENJAMIN, TENIENTE & ZAPIOLA","MATIENZO, BENJAMIN, TENIENTE",0,ZAPIOLA,13049,27008,POINT(101722.8359375 105724.6328125),0,3,2,0,-58.44452294,-34.5776644
7675,6817,POLICIA FEDERAL 2015,SEPTIEMBRE,11,22/09/2015,7:15:00 PM,VEHICULO - PEATON,ATROPELLO,POTOSI & YATAY,POTOSI y YATAY,CALLE,POTOSI & YATAY,POTOSI,0,YATAY,17118,26002,POINT(103132.3828125 102451.8203125),0,3,2,0,-58.42914896,-34.60716372
7924,6818,POLICIA FEDERAL 2015,SEPTIEMBRE,40,22/09/2015,1:08:00 PM,VEHICULO - VEHICULO,COLISION,PRIMERA JUNTA & MARTINEZ CASTRO,PRIMERA JUNTA y MARTINEZ CASTRO,CALLE,PRIMERA JUNTA & MARTINEZ CASTRO,PRIMERA JUNTA,0,MARTINEZ CASTRO,10016,13037,POINT(99486.546875 98090.765625),0,3,2,0,-58.46890053,-34.64648042
